,open,high,low,close,adjclose,volume,ticker
2020-04-29,17.5,17.700000762939453,17.049999237060547,17.200000762939453,14.412029266357422,3470020,RVNL.NS
2020-04-30,17.25,17.450000762939453,17.0,17.049999237060547,14.286341667175293,2861235,RVNL.NS
2020-05-04,16.649999618530273,17.450000762939453,16.350000381469727,17.049999237060547,14.286341667175293,4273248,RVNL.NS
2020-05-05,17.25,17.299999237060547,16.600000381469727,16.700000762939453,13.993075370788574,2107324,RVNL.NS
2020-05-06,16.75,16.950000762939453,16.350000381469727,16.450000762939453,13.783597946166992,2327943,RVNL.NS
2020-05-07,16.5,16.75,16.299999237060547,16.549999237060547,13.867388725280762,1819152,RVNL.NS
2020-05-08,16.700000762939453,16.799999237060547,16.299999237060547,16.350000381469727,13.699807167053223,1952530,RVNL.NS
2020-05-11,17.0,17.149999618530273,17.0,17.149999618530273,14.370134353637695,1157404,RVNL.NS
2020-05-12,18.0,18.0,17.25,18.0,15.082356452941895,12232577,RVNL.NS
2020-05-13,18.899999618530273,18.899999618530273,18.600000381469727,18.899999618530273,15.836472511291504,10291017,RVNL.NS
2020-05-14,19.049999237060547,19.100000381469727,18.0,18.0,15.082356452941895,7924364,RVNL.NS
2020-05-15,17.799999237060547,17.799999237060547,17.200000762939453,17.600000381469727,14.7471923828125,3463158,RVNL.NS
2020-05-18,17.600000381469727,17.799999237060547,16.850000381469727,16.950000762939453,14.202553749084473,2465703,RVNL.NS
2020-05-19,17.100000381469727,17.25,16.200000762939453,16.399999618530273,13.741701126098633,4350525,RVNL.NS
2020-05-20,17.0,17.200000762939453,16.899999618530273,17.200000762939453,14.412029266357422,8132039,RVNL.NS
2020-05-21,17.450000762939453,17.899999618530273,17.25,17.649999618530273,14.78908634185791,4899684,RVNL.NS
2020-05-22,17.850000381469727,17.850000381469727,16.899999618530273,17.149999618530273,14.370134353637695,3636983,RVNL.NS
2020-05-26,17.299999237060547,17.399999618530273,16.549999237060547,16.899999618530273,14.160656929016113,2341740,RVNL.NS
2020-05-27,16.950000762939453,17.0,16.399999618530273,16.899999618530273,14.160656929016113,4185932,RVNL.NS
2020-05-28,16.899999618530273,17.049999237060547,16.700000762939453,16.899999618530273,14.160656929016113,1987420,RVNL.NS
2020-05-29,16.799999237060547,17.049999237060547,16.700000762939453,17.0,14.24444580078125,2359283,RVNL.NS
2020-06-01,17.25,17.799999237060547,17.200000762939453,17.450000762939453,14.621506690979004,4076173,RVNL.NS
2020-06-02,17.5,17.799999237060547,17.350000381469727,17.5,14.663402557373047,3476068,RVNL.NS
2020-06-03,17.649999618530273,17.850000381469727,17.5,17.549999237060547,14.705296516418457,3703641,RVNL.NS
2020-06-04,17.649999618530273,17.649999618530273,17.149999618530273,17.450000762939453,14.621506690979004,2593706,RVNL.NS
2020-06-05,18.0,19.5,17.899999618530273,19.049999237060547,15.962158203125,16952620,RVNL.NS
2020-06-08,20.100000381469727,20.549999237060547,19.549999237060547,19.850000381469727,16.632488250732422,13278505,RVNL.NS
2020-06-09,20.200000762939453,20.25,19.0,19.049999237060547,15.962158203125,6897426,RVNL.NS
2020-06-10,19.149999618530273,19.200000762939453,18.5,18.649999618530273,15.626994132995605,4043680,RVNL.NS
2020-06-11,18.75,19.5,18.5,18.600000381469727,15.585100173950195,4306254,RVNL.NS
2020-06-12,17.350000381469727,18.450000762939453,17.299999237060547,18.299999237060547,15.333727836608887,5464606,RVNL.NS
2020-06-15,18.600000381469727,18.75,18.149999618530273,18.350000381469727,15.375622749328613,3290129,RVNL.NS
2020-06-16,18.649999618530273,18.899999618530273,17.700000762939453,18.200000762939453,15.249938011169434,3867368,RVNL.NS
2020-06-17,18.0,18.399999618530273,17.799999237060547,18.049999237060547,15.124249458312988,2773024,RVNL.NS
2020-06-18,18.049999237060547,18.75,18.049999237060547,18.600000381469727,15.585100173950195,5519815,RVNL.NS
2020-06-19,19.049999237060547,19.299999237060547,18.75,18.899999618530273,15.836472511291504,5335041,RVNL.NS
2020-06-22,19.149999618530273,19.299999237060547,19.0,19.049999237060547,15.962158203125,4652693,RVNL.NS
2020-06-23,19.25,21.299999237060547,19.049999237060547,20.25,16.9676513671875,24144843,RVNL.NS
2020-06-24,20.75,20.850000381469727,19.75,19.850000381469727,16.632488250732422,8697051,RVNL.NS
2020-06-25,19.850000381469727,20.100000381469727,19.25,19.700000762939453,16.506799697875977,3971732,RVNL.NS
2020-06-26,19.700000762939453,19.850000381469727,19.299999237060547,19.450000762939453,16.29732322692871,5306156,RVNL.NS
2020-06-29,19.399999618530273,19.5,18.850000381469727,19.049999237060547,15.962158203125,4008143,RVNL.NS
2020-06-30,19.149999618530273,19.549999237060547,18.799999237060547,18.850000381469727,15.794577598571777,3224501,RVNL.NS
2020-07-01,18.899999618530273,19.200000762939453,18.700000762939453,18.899999618530273,15.836472511291504,2883464,RVNL.NS
2020-07-02,21.399999618530273,21.399999618530273,20.100000381469727,20.299999237060547,17.00954246520996,19578897,RVNL.NS
2020-07-03,20.899999618530273,20.899999618530273,19.75,19.899999618530273,16.67438316345215,9067068,RVNL.NS
2020-07-06,20.0,20.700000762939453,19.799999237060547,20.299999237060547,17.00954246520996,11569374,RVNL.NS
2020-07-07,20.450000762939453,20.450000762939453,20.049999237060547,20.200000762939453,16.925756454467773,6618529,RVNL.NS
2020-07-08,20.299999237060547,20.350000381469727,19.899999618530273,20.0,16.7581729888916,4616051,RVNL.NS
2020-07-09,20.0,20.299999237060547,19.899999618530273,20.0,16.7581729888916,2743393,RVNL.NS
2020-07-10,19.950000762939453,20.149999618530273,19.5,19.649999618530273,16.464902877807617,4247609,RVNL.NS
2020-07-13,20.100000381469727,20.200000762939453,19.649999618530273,19.75,16.548694610595703,3563639,RVNL.NS
2020-07-14,19.75,19.799999237060547,19.049999237060547,19.149999618530273,16.04595184326172,2852697,RVNL.NS
2020-07-15,19.299999237060547,19.450000762939453,19.0,19.049999237060547,15.962158203125,2507985,RVNL.NS
2020-07-16,19.049999237060547,19.149999618530273,18.299999237060547,18.649999618530273,15.626994132995605,3573303,RVNL.NS
2020-07-17,19.100000381469727,20.5,18.899999618530273,19.700000762939453,16.506799697875977,15923222,RVNL.NS
2020-07-20,20.399999618530273,20.399999618530273,19.899999618530273,20.049999237060547,16.800067901611328,6345758,RVNL.NS
2020-07-21,20.200000762939453,20.200000762939453,19.649999618530273,19.799999237060547,16.59058952331543,3585301,RVNL.NS
2020-07-22,19.799999237060547,19.899999618530273,19.350000381469727,19.700000762939453,16.506799697875977,3135147,RVNL.NS
2020-07-23,19.600000381469727,19.850000381469727,18.850000381469727,19.100000381469727,16.00405502319336,5047000,RVNL.NS
2020-07-24,18.950000762939453,20.100000381469727,18.950000762939453,19.25,16.12973976135254,13233898,RVNL.NS
2020-07-27,19.450000762939453,19.649999618530273,19.100000381469727,19.200000762939453,16.087846755981445,4928646,RVNL.NS
2020-07-28,19.350000381469727,19.399999618530273,18.950000762939453,19.049999237060547,15.962158203125,3858631,RVNL.NS
2020-07-29,19.049999237060547,19.200000762939453,18.950000762939453,19.049999237060547,15.962158203125,3611093,RVNL.NS
2020-07-30,20.0,20.200000762939453,19.299999237060547,19.450000762939453,16.29732322692871,8609779,RVNL.NS
2020-07-31,19.450000762939453,19.600000381469727,19.149999618530273,19.200000762939453,16.087846755981445,2604230,RVNL.NS
2020-08-03,19.299999237060547,19.450000762939453,19.049999237060547,19.149999618530273,16.04595184326172,2968581,RVNL.NS
2020-08-04,19.200000762939453,19.25,19.0,19.100000381469727,16.00405502319336,2608904,RVNL.NS
2020-08-05,19.200000762939453,19.25,19.100000381469727,19.149999618530273,16.04595184326172,2185970,RVNL.NS
2020-08-06,19.200000762939453,19.399999618530273,19.100000381469727,19.149999618530273,16.04595184326172,2798660,RVNL.NS
2020-08-07,19.149999618530273,19.25,19.049999237060547,19.149999618530273,16.04595184326172,2335537,RVNL.NS
2020-08-10,19.25,19.25,19.049999237060547,19.100000381469727,16.00405502319336,2252036,RVNL.NS
2020-08-11,19.100000381469727,19.600000381469727,19.049999237060547,19.350000381469727,16.213533401489258,5923255,RVNL.NS
2020-08-12,19.25,20.100000381469727,19.149999618530273,19.799999237060547,16.59058952331543,11710055,RVNL.NS
2020-08-13,20.0,20.25,19.799999237060547,19.950000762939453,16.716278076171875,4358341,RVNL.NS
2020-08-14,20.100000381469727,23.149999618530273,20.0,22.100000381469727,18.51778221130371,61660652,RVNL.NS
2020-08-17,22.899999618530273,23.5,22.350000381469727,23.100000381469727,19.35569190979004,31892449,RVNL.NS
2020-08-18,23.350000381469727,23.5,22.649999618530273,22.75,19.062421798706055,12610309,RVNL.NS
2020-08-19,23.0,23.450000762939453,22.649999618530273,22.899999618530273,19.188106536865234,11591096,RVNL.NS
2020-08-20,22.899999618530273,23.299999237060547,22.75,23.100000381469727,19.35569190979004,9595404,RVNL.NS
2020-08-21,23.399999618530273,23.450000762939453,22.549999237060547,22.75,19.062421798706055,7290411,RVNL.NS
2020-08-24,22.899999618530273,22.899999618530273,22.299999237060547,22.5,18.852947235107422,5933852,RVNL.NS
2020-08-25,22.5,22.75,22.200000762939453,22.299999237060547,18.685361862182617,4723074,RVNL.NS
2020-08-26,22.350000381469727,22.399999618530273,21.850000381469727,21.950000762939453,18.392093658447266,6180862,RVNL.NS
2020-08-27,22.0,22.25,21.700000762939453,21.850000381469727,18.308305740356445,5395794,RVNL.NS
2020-08-28,21.899999618530273,22.200000762939453,21.899999618530273,22.0,18.433990478515625,5367852,RVNL.NS
2020-08-31,22.100000381469727,22.200000762939453,20.600000381469727,21.549999237060547,18.056930541992188,8225145,RVNL.NS
2020-09-01,21.450000762939453,21.5,20.799999237060547,21.149999618530273,17.72176742553711,3304353,RVNL.NS
2020-09-02,21.049999237060547,21.350000381469727,20.850000381469727,21.200000762939453,17.7636661529541,1704775,RVNL.NS
2020-09-03,21.0,21.75,21.0,21.25,17.805559158325195,2633757,RVNL.NS
2020-09-04,21.100000381469727,21.200000762939453,20.5,20.950000762939453,17.55418586730957,3607801,RVNL.NS
2020-09-07,21.100000381469727,22.149999618530273,20.649999618530273,21.600000381469727,18.098825454711914,6270612,RVNL.NS
2020-09-08,21.799999237060547,21.950000762939453,20.899999618530273,21.0,17.596078872680664,2757708,RVNL.NS
2020-09-09,20.649999618530273,20.799999237060547,20.299999237060547,20.549999237060547,17.219022750854492,3170964,RVNL.NS
2020-09-10,20.700000762939453,21.200000762939453,20.700000762939453,20.850000381469727,17.470394134521484,2401252,RVNL.NS
2020-09-11,20.850000381469727,22.0,20.649999618530273,21.350000381469727,17.88934898376465,6635884,RVNL.NS
2020-09-14,21.450000762939453,21.799999237060547,21.200000762939453,21.450000762939453,17.973142623901367,4199248,RVNL.NS
2020-09-15,21.600000381469727,21.600000381469727,21.200000762939453,21.299999237060547,17.847454071044922,1429461,RVNL.NS
2020-09-16,21.399999618530273,21.450000762939453,21.049999237060547,21.100000381469727,17.679872512817383,1296920,RVNL.NS
2020-09-17,21.100000381469727,21.149999618530273,20.799999237060547,20.850000381469727,17.470394134521484,1659450,RVNL.NS
2020-09-18,20.950000762939453,21.600000381469727,20.799999237060547,21.350000381469727,17.88934898376465,2961124,RVNL.NS
2020-09-21,21.450000762939453,21.549999237060547,20.299999237060547,20.350000381469727,17.051441192626953,3558268,RVNL.NS
2020-09-22,20.25,20.25,18.850000381469727,19.200000762939453,16.087846755981445,6586762,RVNL.NS
2020-09-23,19.649999618530273,19.700000762939453,19.049999237060547,19.25,16.12973976135254,2285523,RVNL.NS
2020-09-24,19.149999618530273,19.25,18.799999237060547,18.899999618530273,15.836472511291504,2320278,RVNL.NS
2020-09-25,19.0,19.799999237060547,19.0,19.350000381469727,16.213533401489258,2435538,RVNL.NS
2020-09-28,19.600000381469727,19.799999237060547,19.450000762939453,19.600000381469727,16.423009872436523,1676071,RVNL.NS
2020-09-29,19.799999237060547,19.799999237060547,19.350000381469727,19.450000762939453,16.29732322692871,1514876,RVNL.NS
2020-09-30,19.600000381469727,19.75,19.299999237060547,19.399999618530273,16.25542640686035,1591410,RVNL.NS
2020-10-01,19.450000762939453,19.649999618530273,19.299999237060547,19.350000381469727,16.213533401489258,1352875,RVNL.NS
2020-10-05,19.399999618530273,19.700000762939453,19.25,19.299999237060547,16.17163848876953,1488191,RVNL.NS
2020-10-06,19.450000762939453,19.5,19.299999237060547,19.350000381469727,16.213533401489258,1088429,RVNL.NS
2020-10-07,19.399999618530273,19.399999618530273,18.899999618530273,19.0,15.920263290405273,2024452,RVNL.NS
2020-10-08,19.200000762939453,19.200000762939453,18.799999237060547,18.899999618530273,15.836472511291504,1882255,RVNL.NS
2020-10-09,18.899999618530273,19.0,18.549999237060547,18.700000762939453,15.668892860412598,2932124,RVNL.NS
2020-10-12,18.899999618530273,19.149999618530273,18.799999237060547,18.850000381469727,15.794577598571777,1712710,RVNL.NS
2020-10-13,18.899999618530273,18.950000762939453,18.600000381469727,18.649999618530273,15.626994132995605,1381492,RVNL.NS
2020-10-14,18.700000762939453,18.850000381469727,18.399999618530273,18.75,15.710786819458008,1891057,RVNL.NS
2020-10-15,18.850000381469727,18.850000381469727,18.450000762939453,18.5,15.501310348510742,1150947,RVNL.NS
2020-10-16,18.549999237060547,18.700000762939453,18.450000762939453,18.549999237060547,15.543205261230469,926014,RVNL.NS
2020-10-19,18.649999618530273,18.75,18.600000381469727,18.649999618530273,15.626994132995605,770697,RVNL.NS
2020-10-20,18.649999618530273,19.5,18.5,19.149999618530273,16.04595184326172,3803903,RVNL.NS
2020-10-21,19.25,19.25,18.75,18.799999237060547,15.75268268585205,1704281,RVNL.NS
2020-10-22,18.649999618530273,18.899999618530273,18.549999237060547,18.700000762939453,15.668892860412598,1762780,RVNL.NS
2020-10-23,18.799999237060547,18.899999618530273,18.649999618530273,18.799999237060547,15.75268268585205,1576788,RVNL.NS
2020-10-26,19.0,19.0,18.549999237060547,18.600000381469727,15.585100173950195,1599518,RVNL.NS
2020-10-27,18.600000381469727,18.649999618530273,18.399999618530273,18.549999237060547,15.543205261230469,1184199,RVNL.NS
2020-10-28,18.600000381469727,18.700000762939453,18.100000381469727,18.299999237060547,15.333727836608887,1612904,RVNL.NS
2020-10-29,18.200000762939453,18.5,18.049999237060547,18.299999237060547,15.333727836608887,1250523,RVNL.NS
2020-10-30,18.299999237060547,18.5,18.149999618530273,18.200000762939453,15.249938011169434,920484,RVNL.NS
2020-11-02,18.299999237060547,18.350000381469727,18.049999237060547,18.100000381469727,15.166146278381348,826311,RVNL.NS
2020-11-03,18.200000762939453,18.25,18.100000381469727,18.149999618530273,15.208043098449707,682219,RVNL.NS
2020-11-04,18.200000762939453,18.25,18.049999237060547,18.100000381469727,15.166146278381348,802493,RVNL.NS
2020-11-05,18.149999618530273,18.549999237060547,18.149999618530273,18.450000762939453,15.459413528442383,1054935,RVNL.NS
2020-11-06,18.549999237060547,18.649999618530273,18.399999618530273,18.450000762939453,15.459413528442383,1314557,RVNL.NS
2020-11-09,18.399999618530273,18.600000381469727,18.350000381469727,18.399999618530273,15.417519569396973,1209835,RVNL.NS
2020-11-10,18.600000381469727,19.25,18.399999618530273,18.950000762939453,15.878369331359863,3865356,RVNL.NS
2020-11-11,19.149999618530273,19.200000762939453,18.600000381469727,18.799999237060547,15.75268268585205,2255739,RVNL.NS
2020-11-12,18.799999237060547,18.850000381469727,18.549999237060547,18.700000762939453,15.668892860412598,1558613,RVNL.NS
2020-11-13,18.549999237060547,18.850000381469727,18.549999237060547,18.600000381469727,15.585100173950195,1656933,RVNL.NS
2020-11-14,18.799999237060547,18.899999618530273,18.700000762939453,18.799999237060547,15.75268268585205,704070,RVNL.NS
2020-11-17,19.0,19.100000381469727,18.799999237060547,18.899999618530273,15.836472511291504,1535122,RVNL.NS
2020-11-18,18.850000381469727,19.149999618530273,18.649999618530273,19.0,15.920263290405273,2659665,RVNL.NS
2020-11-19,19.0,19.899999618530273,18.950000762939453,19.299999237060547,16.17163848876953,4749393,RVNL.NS
2020-11-20,19.450000762939453,19.700000762939453,19.149999618530273,19.25,16.12973976135254,1670326,RVNL.NS
2020-11-23,19.600000381469727,21.0,19.450000762939453,20.700000762939453,17.344711303710938,10870645,RVNL.NS
2020-11-24,21.100000381469727,21.200000762939453,20.799999237060547,20.850000381469727,17.470394134521484,6492165,RVNL.NS
2020-11-25,21.049999237060547,21.149999618530273,20.450000762939453,20.600000381469727,17.26091766357422,4918036,RVNL.NS
2020-11-26,20.75,20.950000762939453,20.549999237060547,20.850000381469727,17.470394134521484,2736410,RVNL.NS
2020-11-27,21.0,22.100000381469727,20.850000381469727,21.850000381469727,18.308305740356445,11083800,RVNL.NS
2020-12-01,22.450000762939453,23.100000381469727,22.0,22.950000762939453,19.230003356933594,12326236,RVNL.NS
2020-12-02,23.299999237060547,23.299999237060547,22.649999618530273,23.100000381469727,19.35569190979004,8449551,RVNL.NS
2020-12-03,23.299999237060547,23.850000381469727,23.25,23.75,19.90032958984375,10253193,RVNL.NS
2020-12-04,23.950000762939453,24.5,23.850000381469727,24.049999237060547,20.151700973510742,11524622,RVNL.NS
2020-12-07,24.549999237060547,24.950000762939453,24.200000762939453,24.649999618530273,20.654447555541992,13845177,RVNL.NS
2020-12-08,24.5,24.5,22.850000381469727,23.350000381469727,20.51388168334961,10368696,RVNL.NS
2020-12-09,23.100000381469727,23.299999237060547,22.75,22.799999237060547,20.030685424804688,6352783,RVNL.NS
2020-12-10,22.799999237060547,22.850000381469727,21.799999237060547,21.899999618530273,19.240001678466797,6259013,RVNL.NS
2020-12-11,22.0,23.600000381469727,21.950000762939453,23.399999618530273,20.55780792236328,14279268,RVNL.NS
2020-12-14,23.649999618530273,23.799999237060547,23.049999237060547,23.25,20.426027297973633,7742390,RVNL.NS
2020-12-15,23.200000762939453,23.399999618530273,22.850000381469727,23.149999618530273,20.338176727294922,5296862,RVNL.NS
2020-12-16,23.299999237060547,24.399999618530273,23.100000381469727,23.799999237060547,20.909225463867188,18363754,RVNL.NS
2020-12-17,23.950000762939453,24.5,23.75,23.899999618530273,20.99707794189453,12463920,RVNL.NS
2020-12-18,24.100000381469727,24.399999618530273,23.25,23.700000762939453,20.82137107849121,6719658,RVNL.NS
2020-12-21,23.549999237060547,24.049999237060547,21.5,22.0,19.327852249145508,8502194,RVNL.NS
2020-12-22,21.649999618530273,22.75,20.600000381469727,22.200000762939453,19.50356101989746,8791034,RVNL.NS
2020-12-23,22.549999237060547,23.049999237060547,22.200000762939453,22.799999237060547,20.030685424804688,5141955,RVNL.NS
2020-12-24,23.299999237060547,23.399999618530273,22.75,22.850000381469727,20.07461166381836,3553197,RVNL.NS
2020-12-28,23.100000381469727,23.75,22.899999618530273,23.200000762939453,20.382099151611328,7610135,RVNL.NS
2020-12-29,23.399999618530273,23.5,22.600000381469727,22.899999618530273,20.118539810180664,4443030,RVNL.NS
2020-12-30,22.899999618530273,23.0,22.549999237060547,22.850000381469727,20.07461166381836,2263079,RVNL.NS
2020-12-31,23.0,24.399999618530273,23.0,24.0,21.08493423461914,24236553,RVNL.NS
2021-01-01,24.299999237060547,24.299999237060547,23.799999237060547,23.899999618530273,20.99707794189453,6360470,RVNL.NS
2021-01-04,24.25,24.25,23.600000381469727,24.049999237060547,21.12885856628418,10546369,RVNL.NS
2021-01-05,24.049999237060547,28.399999618530273,24.049999237060547,27.399999618530273,24.07196617126465,101612674,RVNL.NS
2021-01-06,27.75,29.799999237060547,26.75,28.100000381469727,24.68694305419922,66776302,RVNL.NS
2021-01-07,28.850000381469727,29.700000762939453,28.399999618530273,29.049999237060547,25.52155303955078,29604400,RVNL.NS
2021-01-08,31.0,33.900001525878906,30.75,33.25,29.21141815185547,119562396,RVNL.NS
2021-01-11,34.849998474121094,35.54999923706055,34.0,34.900001525878906,30.661008834838867,70283770,RVNL.NS
2021-01-12,34.0,34.20000076293945,32.349998474121094,32.849998474121094,28.860000610351562,27717844,RVNL.NS
2021-01-13,33.0,34.150001525878906,32.54999923706055,33.04999923706055,29.035707473754883,19659683,RVNL.NS
2021-01-14,33.04999923706055,33.599998474121094,31.0,31.25,27.45433807373047,23848133,RVNL.NS
2021-01-15,31.200000762939453,32.04999923706055,30.299999237060547,31.549999237060547,27.7179012298584,24564078,RVNL.NS
2021-01-18,32.0,32.20000076293945,31.0,31.25,27.45433807373047,10982020,RVNL.NS
2021-01-19,31.299999237060547,31.799999237060547,31.100000381469727,31.200000762939453,27.410411834716797,6375511,RVNL.NS
2021-01-20,31.299999237060547,32.0,30.600000381469727,30.899999618530273,27.146848678588867,8254166,RVNL.NS
2021-01-21,31.200000762939453,31.299999237060547,29.799999237060547,30.049999237060547,26.40009117126465,6927933,RVNL.NS
2021-01-22,29.799999237060547,29.950000762939453,28.75,28.950000762939453,25.43370246887207,8443130,RVNL.NS
2021-01-25,29.299999237060547,30.450000762939453,28.350000381469727,28.75,25.257993698120117,7791406,RVNL.NS
2021-01-27,28.799999237060547,28.899999618530273,27.100000381469727,27.450000762939453,24.11589241027832,9193158,RVNL.NS
2021-01-28,26.600000381469727,30.149999618530273,26.549999237060547,30.149999618530273,26.487945556640625,19446679,RVNL.NS
2021-01-29,31.0,32.0,30.899999618530273,31.299999237060547,27.49826431274414,21967367,RVNL.NS
2021-02-01,31.899999618530273,32.0,29.600000381469727,30.299999237060547,26.619726181030273,18860591,RVNL.NS
2021-02-02,30.25,30.649999618530273,29.299999237060547,29.649999618530273,26.048677444458008,8858670,RVNL.NS
2021-02-03,30.0,30.25,29.200000762939453,29.5,25.916893005371094,6332124,RVNL.NS
2021-02-04,29.799999237060547,31.450000762939453,29.5,31.200000762939453,27.410411834716797,12772981,RVNL.NS
2021-02-05,31.700000762939453,31.850000381469727,30.700000762939453,30.899999618530273,27.146848678588867,7596565,RVNL.NS
2021-02-08,31.200000762939453,32.150001525878906,30.5,31.649999618530273,27.805755615234375,12914228,RVNL.NS
2021-02-09,31.799999237060547,31.850000381469727,30.799999237060547,31.0,27.234704971313477,4401352,RVNL.NS
2021-02-10,30.950000762939453,31.450000762939453,30.299999237060547,30.600000381469727,26.883289337158203,5001834,RVNL.NS
2021-02-11,30.600000381469727,32.5,30.149999618530273,31.899999618530273,28.025388717651367,20274284,RVNL.NS
2021-02-12,32.70000076293945,32.95000076293945,31.600000381469727,32.54999923706055,28.596439361572266,16102288,RVNL.NS
2021-02-15,32.70000076293945,32.70000076293945,30.75,31.049999237060547,27.27863121032715,8506387,RVNL.NS
2021-02-16,31.0,31.25,30.450000762939453,30.75,27.01506996154785,5108907,RVNL.NS
2021-02-17,30.799999237060547,31.299999237060547,30.399999618530273,30.700000762939453,26.971141815185547,4362819,RVNL.NS
2021-02-18,30.700000762939453,30.950000762939453,30.549999237060547,30.649999618530273,26.927215576171875,4502865,RVNL.NS
2021-02-19,30.600000381469727,31.649999618530273,30.25,30.649999618530273,26.927215576171875,7377848,RVNL.NS
2021-02-22,30.700000762939453,30.950000762939453,29.700000762939453,29.799999237060547,26.18045997619629,4565682,RVNL.NS
2021-02-23,29.850000381469727,30.200000762939453,29.549999237060547,29.75,26.136531829833984,3252373,RVNL.NS
2021-02-24,29.75,30.399999618530273,28.799999237060547,30.149999618530273,26.487945556640625,2540952,RVNL.NS
2021-02-25,30.450000762939453,33.150001525878906,30.350000381469727,32.75,28.77214813232422,23234319,RVNL.NS
2021-02-26,31.950000762939453,32.75,31.149999618530273,31.75,27.89360809326172,11987441,RVNL.NS
2021-03-01,32.0,33.45000076293945,31.75,32.45000076293945,28.508586883544922,13888775,RVNL.NS
2021-03-02,32.75,33.45000076293945,32.20000076293945,32.599998474121094,28.640363693237305,9770561,RVNL.NS
2021-03-03,32.849998474121094,32.849998474121094,31.75,32.04999923706055,28.15717124938965,5847792,RVNL.NS
2021-03-04,31.799999237060547,33.45000076293945,31.649999618530273,32.29999923706055,28.37680435180664,9778352,RVNL.NS
2021-03-05,32.349998474121094,32.70000076293945,31.350000381469727,31.5,27.673973083496094,5169059,RVNL.NS
2021-03-08,31.799999237060547,32.349998474121094,31.200000762939453,31.799999237060547,27.937536239624023,4138640,RVNL.NS
2021-03-09,32.099998474121094,32.20000076293945,30.549999237060547,31.049999237060547,27.27863121032715,3568993,RVNL.NS
2021-03-10,31.299999237060547,32.150001525878906,31.100000381469727,31.700000762939453,27.84968376159668,4518363,RVNL.NS
2021-03-12,32.04999923706055,32.20000076293945,31.0,31.299999237060547,27.49826431274414,4645742,RVNL.NS
2021-03-15,31.549999237060547,31.549999237060547,30.5,30.75,27.01506996154785,2986207,RVNL.NS
2021-03-16,30.899999618530273,31.049999237060547,30.5,30.600000381469727,26.883289337158203,2215539,RVNL.NS
2021-03-17,30.700000762939453,32.400001525878906,30.25,30.649999618530273,26.927215576171875,9556830,RVNL.NS
2021-03-18,30.950000762939453,31.049999237060547,29.049999237060547,29.649999618530273,26.048677444458008,5509050,RVNL.NS
2021-03-19,29.399999618530273,29.450000762939453,28.0,29.149999618530273,25.609407424926758,11191993,RVNL.NS
2021-03-22,29.149999618530273,31.399999618530273,29.0,30.299999237060547,26.619726181030273,13424210,RVNL.NS
2021-03-23,30.649999618530273,31.0,30.049999237060547,30.450000762939453,26.751510620117188,12741431,RVNL.NS
2021-03-24,28.299999237060547,28.399999618530273,27.600000381469727,27.649999618530273,24.291597366333008,45408429,RVNL.NS
2021-03-25,27.649999618530273,27.950000762939453,27.25,27.700000762939453,24.335527420043945,12484312,RVNL.NS
2021-03-26,28.450000762939453,29.450000762939453,28.200000762939453,29.200000762939453,25.653335571289062,20773206,RVNL.NS
2021-03-30,29.950000762939453,30.399999618530273,29.5,29.600000381469727,26.004751205444336,9457623,RVNL.NS
2021-03-31,29.75,29.850000381469727,29.049999237060547,29.100000381469727,25.565481185913086,5900206,RVNL.NS
2021-04-01,29.299999237060547,30.200000762939453,29.200000762939453,29.649999618530273,26.048677444458008,19400812,RVNL.NS
2021-04-05,29.700000762939453,30.200000762939453,28.799999237060547,29.5,25.916893005371094,10008653,RVNL.NS
2021-04-06,29.799999237060547,30.149999618530273,29.350000381469727,30.0,26.356164932250977,7526846,RVNL.NS
2021-04-07,30.0,30.600000381469727,29.799999237060547,30.350000381469727,26.66365623474121,7340079,RVNL.NS
2021-04-08,29.399999618530273,29.75,29.350000381469727,29.450000762939453,26.882734298706055,6043737,RVNL.NS
2021-04-09,29.450000762939453,29.700000762939453,29.0,29.100000381469727,26.563243865966797,4463852,RVNL.NS
2021-04-12,28.399999618530273,28.5,27.0,27.049999237060547,24.69194984436035,7631551,RVNL.NS
2021-04-13,27.049999237060547,27.700000762939453,26.850000381469727,27.450000762939453,25.05708122253418,4279166,RVNL.NS
2021-04-15,27.299999237060547,27.700000762939453,26.899999618530273,27.25,24.874515533447266,3583495,RVNL.NS
2021-04-16,27.350000381469727,28.149999618530273,27.200000762939453,27.700000762939453,25.28528594970703,4171809,RVNL.NS
2021-04-19,26.700000762939453,27.0,26.350000381469727,26.75,24.418100357055664,5172192,RVNL.NS
2021-04-20,26.899999618530273,27.350000381469727,26.549999237060547,26.75,24.418100357055664,4191324,RVNL.NS
2021-04-22,26.850000381469727,26.850000381469727,26.450000762939453,26.5,24.18989372253418,3388238,RVNL.NS
2021-04-23,26.700000762939453,26.899999618530273,26.350000381469727,26.5,24.18989372253418,5838338,RVNL.NS
2021-04-26,26.75,27.0,26.549999237060547,26.649999618530273,24.326818466186523,3507322,RVNL.NS
2021-04-27,26.75,27.700000762939453,26.649999618530273,27.450000762939453,25.05708122253418,5573757,RVNL.NS
2021-04-28,27.600000381469727,27.950000762939453,27.5,27.700000762939453,25.28528594970703,3163806,RVNL.NS
2021-04-29,27.950000762939453,27.950000762939453,27.200000762939453,27.299999237060547,24.920154571533203,2941550,RVNL.NS
